series,horizon,error
United States,30,0.7666193890564656
United States,30,1.365656265197165
United States,30,1.4213403295329936
United States,30,1.4540310452898346
United States,30,1.809400219268543
United States,30,1.8147116625246333
United States,30,1.3553772666721091
United States,30,0.9672830216328077
United States,30,0.9812312598126454
United States,30,1.1355685102093105
United States,30,1.0630257425486782
United States,30,1.1573694967218824
United States,30,0.9790832183930309
United States,30,0.8057784952704026
United States,30,0.678520135780456
United States,30,0.6416352446148359
United States,30,0.9576461309358795
United States,30,0.9447049963288947
United States,30,1.0730244446500556
United States,30,0.803993380919481
United States,30,0.6199372735039503
United States,30,0.6281880984026955
United States,30,0.6736365524659167
United States,30,0.03494801932530933
United States,30,-0.19999987612725256
United States,30,-0.16375348603244255
United States,30,-0.3472341467564508
United States,30,-0.2974401104373978
United States,30,-0.22826739316383282
United States,30,-0.41340414437927464
United States,30,-0.6084888043161989
United States,30,-0.27202607974117576
United States,30,-0.25125341762167075
United States,30,-0.3039324244437811
United States,30,-0.4298438034301597
United States,30,-0.23054779689060645
United States,30,-0.6385142219602287
United States,30,-0.6566088781359021
United States,30,-0.5211711345497338
United States,30,-0.39917796444573383
United States,30,-0.3153525843472149
United States,30,-0.430797750253042
United States,30,-0.24520322315974674
United States,30,-0.440977845578411
United States,30,-0.5472075845686106
United States,30,-0.4273215128997734
United States,30,-0.3192661764267246
United States,30,-0.41484637745741537
United States,30,-0.4851747126116823
United States,30,-0.25844732347523447
United States,30,-0.4880412451592555
United States,30,-0.4983757690559152
United States,30,-0.4592788922743978
United States,30,0.09766139479876479
United States,30,0.24397577485174793
United States,30,0.2885400347720495
United States,30,0.3875518923457637
United States,30,0.12122101820787101
United States,30,-0.12252379899931576
United States,30,0.025968370461477264
United States,30,-0.15154503826460441
United States,30,-0.05495784325978903
United States,30,-0.1805195565198634
United States,30,-0.09232584663815402
United States,30,-0.34925451134696495
United States,30,-0.5793643399399819
United States,30,-0.06010984296351474
United States,30,0.11564271064001552
United States,30,0.04167378847661496
United States,30,0.024443615863978252
United States,30,0.2609954468858877
United States,30,0.014165360734301302
United States,30,-0.4618040548077502
United States,30,0.04850281375754939
United States,30,0.07926501361148652
United States,30,0.1972404996802979
United States,30,0.2902802390732493
United States,30,0.4477946782624347
United States,30,0.22505838784910992
United States,30,-0.10290986905519617
United States,30,0.4421008333477605
United States,30,0.47278191544218195
United States,30,0.5682640459506967
